Name,Program Identifier,Inspection Date,Description,Address,City,zipcode,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Grade
SIZZLE & CRUNCH,SIZZLE & CRUNCH,2019-08-07,Seating 51-150 - Risk Category III,500 9TH AVE N STE 150,SEATTLE,98109,(425) 232-8275,-122.33928614,47.62360207,SIZZLE & CRUNCH,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0085728,DAAHPIGRV,IV1LDIITF,1.0
ATRIUM KITCHEN AT PIKE PLACE MARKET,ATRIUM KITCHEN AT PIKE PLACE MARKET,2019-08-07,Seating 0-12 - Risk Category III,93 PIKE ST STE 101,SEATTLE,98101,(206) 829-9525,-122.34021113,47.60863139,ATRIUM KITCHEN AT PIKE PLACE MARKET,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0083687,DA0NZK0AX,,1.0
FLYING SQUIRREL PIZZA COMPANY,FLYING SQUIRREL PIZZA COMPANY,2019-08-08,Seating 51-150 - Risk Category III,8310 5TH AVE NE ,Seattle,98115,(206) 715-9030,-122.32278353129999,47.6892731962,FLYING SQUIRREL PIZZA COMPANY,Routine Inspection/Field Review,3.0,Satisfactory,False,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0020469,DAN50MMIE,IVJJDTJWT,1.0
A & B CAFE,A & B CAFE,2019-08-08,Seating 13-50 - Risk Category III,670 S WELLER ST ,SEATTLE,98104,(206) 625-0408,-122.3240987387,47.5976365562,A & B CAFE,Routine Inspection/Field Review,15.0,Unsatisfactory,False,BLUE,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0027524,DACUKJDTU,IVVU9GPHT,2.0
REALFINE COFFEE,REALFINE COFFEE,2019-08-08,Seating 13-50 - Risk Category II,4480 FAUNTLEROY WAY SW,SEATTLE,98126,(206) 852-8434,-122.37828777,47.563337,REALFINE COFFEE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0085419,DACX3YY7N,,1.0
HOUSE OF HONG,HOUSE OF HONG,2019-08-08,Seating > 250 - Risk Category III,409 8TH AVE S,SEATTLE,98104,(206) 622-7997,-122.3229084722,47.5988295805,HOUSE OF HONG,Consultation/Education - Field,0.0,Complete,False,,,0,PR0002975,DAZSXXYXP,,1.0
CAFE RED,CAFE RED,2019-08-08,Seating 13-50 - Risk Category II,7148 MARTIN LUTHER KING JR WAY S,SEATTLE,98118,(330) 212-0873,-122.28096734,47.53756708,CAFE RED,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0086834,DAJSHCVEM,,1.0
KIKI BAKERY,KIKI BAKERY,2019-08-08,Seating 0-12 - Risk Category III,13200 AURORA AVE N STE #E,SEATTLE,98133,(206) 617-7688,-122.34360478,47.72503653,KIKI BAKERY,Routine Inspection/Field Review,33.0,Unsatisfactory,False,RED,"2500 - Toxic substances properly identified,...",10,PR0085460,DAWL0B1L0,IVS20YE5O,2.0
MOLLY MOON'S HOME MADE ICE CREAM,MOLLY MOON'S HOME MADE ICE CREAM,2019-08-08,Seating 13-50 - Risk Category II,4822 RAINIER AVE S,SEATTLE,98118,(206) 419-7073,-122.2852908702,47.558832428500004,MOLLY MOON'S HOME MADE ICE CREAM,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0070105,DASGU0SAL,IV9KHF0HI,1.0
PATTY'S EGGNEST,PATTY'S EGGNEST,2019-08-08,Seating 51-150 - Risk Category III,1000 NE NORTHGATE WAY ,Seattle,98125,(425) 353-2200,-122.3175113457,47.70880254,PATTY'S EGGNEST,Return Inspection,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0001936,DAYKSTIXO,IVHGKQTJK,2.0
BUDDHA RUKSA,BUDDHA RUKSA,2019-08-08,Seating 51-150 - Risk Category III,3520 SW GENESEE ST ,Seattle,98126,(206) 937-5740,-122.3772211662,47.564864907,BUDDHA RUKSA,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0020949,DACPWPA4L,IVEYVOT70,3.0
COLUMBIA CITY ALE HOUSE,COLUMBIA CITY ALE HOUSE,2019-08-08,Seating 51-150 - Risk Category III,4914 RAINIER AVE S ,SEATTLE,98118,,-122.2844652866,47.557396529399995,COLUMBIA CITY ALE HOUSE,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,1400 - Raw meats below and away from ready to eat food; species separated,5,PR0002627,DAJVGXAQC,IVQ0A90SE,1.0
"NELL'S RESTAURANT, LLC","NELL'S RESTAURANT, LLC",2019-08-08,Seating 51-150 - Risk Category III,6804 E GREENLAKE WAY N ,Seattle,98115,(206) 524-4044,-122.32817727940001,47.6781505066,"NELL'S RESTAURANT, LLC",Routine Inspection/Field Review,20.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0020012,DAR8NNPMO,IV9G5BLYQ,1.0
BALLARD MAIL & DISPATCH- SIP & SHIP,BALLARD MAIL & DISPATCH- SIP & SHIP,2019-08-08,Seating 13-50 - Risk Category III,1752 NW MARKET ST,SEATTLE,98107,,-122.38114840889999,47.6689416432,BALLARD MAIL & DISPATCH- SIP & SHIP,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0068016,DAASNDPGW,,1.0
OLYMPIC EXPRESS LLC,OLYMPIC EXPRESS,2019-08-08,Seating 13-50 - Risk Category III,7101 M L KING JR WAY S Suit 107,Seattle,98118,(206) 723-2384,-122.2830544781,47.5384619502,OLYMPIC EXPRESS LLC,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0032569,DARDZPHAO,,1.0
JONES BARBEQUE,JONES BARBEQUE,2019-08-08,Seating 0-12 - Risk Category III,4417 FAUNTLEROY WAY SW ,SEATTLE,98126,(206) 739-6169,-122.3777065825,47.564297078500005,JONES BARBEQUE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0031934,DAH0N9LH5,,2.0
ANTHONY'S FISH BAR,ANTHONY'S FISH BAR,2019-08-08,Seating 13-50 - Risk Category III,2201 ALASKAN WAY ,Seattle,98121,(206) 448-6688,-122.3490102929,47.6114353228,ANTHONY'S FISH BAR,Consultation/Education - Field,0.0,Complete,False,,,0,PR0047368,DA6F8YZ08,,1.0
BITE SQUARE,BITE SQUARE,2019-08-08,Seating 0-12 - Risk Category III,2013 3RD AVE,SEATTLE,98121,(740) 590-9739,-122.34157535,47.61255839,BITE SQUARE,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0087693,DALUH2JUT,IVSNFH2PX,1.0
MATADOR,MATADOR,2019-08-08,Seating 51-150 - Risk Category III,2221 NW MARKET ST,SEATTLE,98107,,-122.38543162379999,47.668492665100004,MATADOR,Routine Inspection/Field Review,15.0,Unsatisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0066479,DAMFPBRDS,IVKMPFFN3,1.0
TAPROOT CAFE & BAR,TAPROOT CAFE & BAR,2019-08-08,Seating 13-50 - Risk Category III,4908-A RAINIER AVE S,SEATTLE,98118,(206) 227-7522,-122.28461542,47.55752616,TAPROOT CAFE & BAR,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0081049,DABPC7JJS,,1.0
SILVER CLOUD INN - LAKE UNION,SILVER CLOUD INN - LAKE UNION,2019-08-09,Seating 51-150 - Risk Category III,1150 FAIRVIEW AVE N ,SEATTLE,98109,,-122.32905896,47.6296908521,SILVER CLOUD INN - LAKE UNION,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0063664,DA9FTAW0I,,1.0
TACOS CHUKIS,TACOS CHUKIS,2019-08-09,Seating 13-50 - Risk Category III,1608 S ROBERTO MAESTAS FESTIVAL ST,SEATTLE,98144,(206) 200-3386,-122.31148999999999,47.5796,TACOS CHUKIS,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0087209,DAZH6ZE0Q,IV8GIRQ3G,2.0
FRED HUTCHINSON - BON APPETIT,OUNCE OF PREVENTION @ FHCRC,2019-08-09,Seating 0-12 - Risk Category I,1100 FAIRVIEW AVE N ,SEATTLE,98109,,-122.32997582879999,47.628525193,FRED HUTCHINSON - BON APPETIT,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0069700,DAUQ5UERD,,1.0
"NUE, LLC","NUE, LLC",2019-08-09,Seating 13-50 - Risk Category III,1519 14TH AVE,SEATTLE,98122,(206) 335-2840,-122.31458743,47.61484016,"NUE, LLC",Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0084533,DADNHKBWN,,1.0
"BARBEQUE PIT, THE","BARBEQUE PIT, THE",2019-08-09,Seating 13-50 - Risk Category III,2000 23RD AVE S,SEATTLE,98144,(206) 250-3525,-122.30250604,47.58533665,"BARBEQUE PIT, THE",Routine Inspection/Field Review,2.0,Satisfactory,False,BLUE,4900 - Adequate ventilation; lighting; designated area...,2,PR0087659,DADR5IGHI,IV8CEB80A,1.0
BAKERY NOUVEAU,BAKERY NOUVEAU,2019-08-09,Seating 13-50 - Risk Category III,1435 E JOHN ST #137,SEATTLE,98112,(206) 923-0534,-122.31308405,47.61949866,BAKERY NOUVEAU,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0083063,DAXSWTBHD,,1.0
SUN FISH #2 INC,SUN FISH #2 INC,2019-08-09,Seating 13-50 - Risk Category III,2800 ALKI AVE SW ,Seattle,98116,(206) 938-4112,-122.412217489,47.5784551614,SUN FISH #2 INC,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0020980,DAI7MEML0,,1.0
BALLARD STATION PUBLIC HOUSE,BALLARD STATION PUBLIC HOUSE,2019-08-09,Seating 51-150 - Risk Category II,2236 NW MARKET ST,SEATTLE,98107,(360) 393-9299,-122.38639738,47.66895605,BALLARD STATION PUBLIC HOUSE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0081399,DA5WUT30Q,,1.0
DILETTANTE MOCHA CAFE,DILETTANTE MOCHA CAFE,2019-08-09,Seating 0-12 - Risk Category III,1601 5TH AVE STE 100,SEATTLE,98101,(253) 872-2078,-122.33716991,47.61192595,DILETTANTE MOCHA CAFE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0084333,DA9DB0OZW,,1.0
LEE'S ASIAN RESTAURANT,LEE'S ASIAN RESTAURANT,2019-08-09,Seating 51-150 - Risk Category III,4510 CALIFORNIA AVE SW ,SEATTLE,98116,(206) 723-4568,-122.38654422309999,47.5624954341,LEE'S ASIAN RESTAURANT,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"3200 - Insects, rodents, animals not present; entrance controlled.",5,PR0012818,DAAHXUNQD,IVWINKMIQ,1.0
FRESHY'S,FRESHY'S,2019-08-09,Seating 13-50 - Risk Category III,2735 CALIFORNIA AVE SW ,Seattle,98116,,-122.3868534925,47.5784047009,FRESHY'S,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,2200 - Accurate thermometer provided and used ...,5,PR0029164,DAYJ9XH1V,IVNUDBXK4,1.0
7-ELEVEN #14470B,7-ELEVEN #14470B,2019-08-09,Seating 0-12 - Risk Category III,1600 SW HOLDEN ST ,Seattle,98106,(206) 763-1415,-122.3554136473,47.5340090578,7-ELEVEN #14470B,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0002250,DAGAU0QG1,,1.0
NIKOS GYROS,NIKOS GYROS,2019-08-09,Seating 13-50 - Risk Category III,1636 S McCLELLAN ST STE B,SEATTLE,98144,(206) 276-6193,-122.31098700000001,47.57880752,NIKOS GYROS,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0084786,DANW0H8HZ,IVKXFGNSZ,1.0
DETOUR ESPRESSO,DETOUR ESPRESSO,2019-08-09,Seating 0-12 - Risk Category I,2006 RAINIER AVE S,SEATTLE,98144,(206) 227-5233,-122.3031464515,47.585354165,DETOUR ESPRESSO,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0063670,DAORLXUZH,IVGY6KGUS,1.0
BON APPETIT MGMT CO,BON APPETIT - FASHION BOWL,2019-08-09,Seating 51-150 - Risk Category III,500 PINE ST,Seattle,98101,,-122.33657857690001,47.6118258492,BON APPETIT MGMT CO,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0049486,DABN7WY6Y,,1.0
THE MASONRY,THE MASONRY,2019-08-09,Seating 151-250 - Risk Category III,730 N 34th ST,SEATTLE,98103,,-122.34837024,47.64953351,THE MASONRY,Routine Inspection/Field Review,10.0,Satisfactory,False,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0087147,DA48C5FZY,IVK0F9AG2,1.0
HABITANT,HABITANT,2019-08-09,Seating 13-50 - Risk Category III,500 PINE ST 3RD FLOOR,SEATTLE,98101,(206) 454-5550,-122.33622388,47.6121027,HABITANT,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0084781,DABCA2O61,IVL3WFUXX,1.0
CENTURY LINK FIELD,TRADITION ICE CREAM 2B08 (109),2019-08-10,Seating 0-12 - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931318,47.5954381396,CENTURY LINK FIELD,Routine Inspection/Field Review,25.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0067586,DAV4UQSRJ,IV6Q4HVMK,2.0
CENTURY LINK FIELD,SUITE PANTRY5G01 (NWSP),2019-08-10,Seating 0-12 - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931318,47.5954381396,CENTURY LINK FIELD,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0067633,DAYU54J9Z,IVJMIOSOC,1.0
CENTURY LINK FIELD,NORTH EAST - SUITE LEVEL PANTRY,2019-08-10,Seating 0-12 - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931318,47.5954381396,CENTURY LINK FIELD,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0086280,DAYGGAR6W,,1.0
CENTURY LINK FIELD,SUITE PANTRY 5B18 (SE SP),2019-08-10,Seating 0-12 - Risk Category III,800 OCCIDENTAL AVE S,SEATTLE,98134,(206) 808-8302,-122.3315931318,47.5954381396,CENTURY LINK FIELD,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,1720 - Proper hot holding temperatures; between 130 degrees F to 134 degrees F,5,PR0067629,DABN0XVQS,IVGRG0OG1,1.0
PHO THAN BROTHERS !,PHO THAN BROTHERS !,2019-08-12,Seating 13-50 - Risk Category III,4822 CALIFORNIA AVE SW,SEATTLE,98116,,-122.3865462518,47.5586382478,PHO THAN BROTHERS !,Routine Inspection/Field Review,30.0,Unsatisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0072065,DA06QRCD2,IVAONLHHY,2.0
JACK IN THE BOX #8406,JACK IN THE BOX #8406,2019-08-12,Seating 0-12 - Risk Category III,9102 RAINIER AVE S,SEATTLE,98118,(619) 600-5601,-122.269611024,47.521642398400004,JACK IN THE BOX #8406,Routine Inspection/Field Review,0.0,Complete,False,,,0,PR0069875,DAO001W2I,,1.0
BLUE MOON BURGERS,BLUE MOON BURGERS,2019-08-12,Seating 51-150 - Risk Category III,515 BROADWAY E,SEATTLE,98102,(206) 295-8534,-122.32121589,47.6236387279,BLUE MOON BURGERS,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0081450,DARHLAWCH,,1.0
ELLIOTT SHELL FOOD MART,ELLIOTT SHELL FOOD MART,2019-08-12,Seating 0-12 - Risk Category III,630 ELLIOTT AVE W ,Seattle,98119,(425) 750-6606,-122.3664932954,47.625563364799994,ELLIOTT SHELL FOOD MART,Routine Inspection/Field Review,10.0,Satisfactory,False,BLUE,"4100 - Warewashing facilities properly installed,...",5,PR0002749,DAV5YOD00,IVPLZX0VO,1.0
CHILDREN'S HOSPITAL DELI / PANTRY,CHILDREN'S HOSPITAL DELI / PANTRY,2019-08-12,Seating 13-50 - Risk Category III,6901 SANDPOINT WAY NE ,SEATTLE,98115,(206) 987-1759,-122.2638459132,47.678658707,CHILDREN'S HOSPITAL DELI / PANTRY,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0068727,DACD9DODT,,1.0
THAI TASTE,THAI TASTE,2019-08-12,Seating 51-150 - Risk Category III,601 2ND AVE,SEATTLE,98104,(206) 622-3363,-122.3330534593,47.6023932983,THAI TASTE,Routine Inspection/Field Review,3.0,Satisfactory,False,BLUE,3000 - Proper thawing methods used,3,PR0069520,DAP5I3W2P,IVMVYVCID,2.0
MARINATION MA KAI,MARINATION MA KAI,2019-08-12,Seating 51-150 - Risk Category III,1660 HARBOR AVE SW,SEATTLE,98126,(617) 875-9554,-122.38060532,47.58942997,MARINATION MA KAI,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0082510,DAAS0LUM0,IVEURMLTS,1.0
CHRISTO'S ON ALKI,CHRISTO'S ON ALKI,2019-08-12,Seating 13-50 - Risk Category III,2508 ALKI AVE SW ,SEATTLE,98116,,-122.4057871552,47.580791757700005,CHRISTO'S ON ALKI,Routine Inspection/Field Review,13.0,Satisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0064348,DAVB0PY0Q,IVGPMEZI4,1.0
"EMPIRE ESPRESSO, LLC","EMPIRE ESPRESSO, LLC",2019-08-12,Seating 13-50 - Risk Category II,3829A S EDMUNDS ST,SEATTLE,98118,(206) 329-1717,-122.28414440809999,47.55839599270001,"EMPIRE ESPRESSO, LLC",Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0076982,DA9PZP5EM,,1.0
7-ELEVEN STORE #2361-26939C,7-ELEVEN STORE #2361-26939C,2019-08-12,Seating 0-12 - Risk Category III,2429 HARBOR AVE SW ,Seattle,98126,(253) 796-7155,-122.3734129133,47.5813771296,7-ELEVEN STORE #2361-26939C,Routine Inspection/Field Review,30.0,Unsatisfactory,False,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0013963,DAJ0BIHKD,IVTKH6YWY,3.0
RAINIER VALERO,RAINIER VALERO,2019-08-12,Seating 0-12 - Risk Category III,7301 RAINIER AVE S,Seattle,98118,(425) 357-1721,-122.2706505301,47.5367951876,RAINIER VALERO,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0051197,DAHGNYUKG,IV0Z0VI0L,1.0
JACK IN THE BOX #8405,JACK IN THE BOX #8405,2019-08-12,Seating 13-50 - Risk Category III,14206 1ST AVE S,SEATTLE,98168,(858) 571-2561,-122.33349909219999,47.4759551369,JACK IN THE BOX #8405,Routine Inspection/Field Review,5.0,Unsatisfactory,False,RED,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0008750,DATEGL6YZ,IVASCOEWQ,1.0
DARA SALAM,DARA SALAM,2019-08-12,Seating 0-12 - Risk Category III,5103 RAINIER AVE S,SEATTLE,98118,(206) 446-0559,-122.2699300104,47.529368741300004,DARA SALAM,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0076768,DAJ8EI048,,1.0
EMERALD CITY PET RESCUE - KITTY CAFE,EMERALD CITY PET RESCUE - KITTY CAFE,2019-08-12,Seating 0-12 - Risk Category II,3422 HARBOR AVE SW,SEATTLE,98126,(206) 557-4661,-122.37051245,47.57218127,EMERALD CITY PET RESCUE - KITTY CAFE,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0086933,DA9JJHJU0,,1.0
STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION,STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION - BREAKFAST SERVICE,2019-08-12,Seating 13-50 - Risk Category III,527 FAIRVIEW AVE N,SEATTLE,98109,(206) 596-2301,-122.33485149,47.62402898,STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0087395,DAWFN3X3G,,2.0
I LOVE SUSHI ON LAKE UNION,I LOVE SUSHI ON LAKE UNION,2019-08-12,Seating 51-150 - Risk Category III,1001 FAIRVIEW AVE N #1800,Seattle,98109,(206) 625-9604,-122.33175087469999,47.628819275,I LOVE SUSHI ON LAKE UNION,Routine Inspection/Field Review,20.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0028412,DA0KMI0WP,IVMRDR0UM,2.0
STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION,STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION - KITCHEN,2019-08-12,Seating 13-50 - Risk Category III,527 FAIRVIEW AVE N,SEATTLE,98109,(206) 596-2301,-122.33485149,47.62402898,STAYBRIDGE SUITES SEATTLE SOUTH LAKE UNION,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0087397,DAZ91R8KQ,,1.0
KOBE BENTO TERIYAKI,KOBE BENTO TERIYAKI,2019-08-12,Seating 13-50 - Risk Category III,18336 AURORA AVE N STE 106,SHORELINE,98133,(425) 773-0959,-122.34580209120001,47.761924863500006,KOBE BENTO TERIYAKI,Routine Inspection/Field Review,23.0,Unsatisfactory,False,BLUE,4300 - Non-food contact surfaces maintained and clean,3,PR0071955,DABRMLUAK,IVWRYXBB9,2.0
SALT & STRAW,SALT & STRAW,2019-08-12,Seating 0-12 - Risk Category II,714 E PIKE ST STE A,SEATTLE,98122,(503) 206-8071,-122.32271999999999,47.61437,SALT & STRAW,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0087305,DAQRGFMRW,IV4NWX4DU,1.0
WEST BAY ESPRESSO,WEST BAY ESPRESSO,2019-08-12,Seating 0-12 - Risk Category I,2255 HARBOR AVE SW ,SEATTLE,98126,(253) 507-2001,-122.374742859,47.5833520575,WEST BAY ESPRESSO,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0053159,DAY4QRSS8,,1.0
KING DONUTS,KING DONUTS,2019-08-12,Seating 13-50 - Risk Category III,9232 RAINIER AVE S ,SEATTLE,98118,(206) 225-4437,-122.2696263903,47.520391455,KING DONUTS,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0002963,DARBA9FDE,,1.0
MONKEY GRIND ESPRESSO BAR,MONKEY GRIND ESPRESSO BAR,2019-08-12,Seating 13-50 - Risk Category III,518 N 85TH ST ,SEATTLE,98103,(720) 579-3211,-122.3515749155,47.690791490900004,MONKEY GRIND ESPRESSO BAR,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0068767,DAYNS0K2O,,1.0
EL SUPER POLLO,EL SUPER POLLO,2019-08-12,Seating 51-150 - Risk Category III,13806 1ST AVE S ,BURIEN,98168,(206) 931-0699,-122.3333265862,47.4792676107,EL SUPER POLLO,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0004512,DAE0VZNIM,IVP063NFT,1.0
BK MAE PHIM,BK MAE PHIM,2019-08-12,Seating 13-50 - Risk Category III,94 COLUMBIA ST ,Seattle,98104,(206) 624-2979,-122.3352975029,47.603278242600005,BK MAE PHIM,Routine Inspection/Field Review,25.0,Unsatisfactory,False,RED,1900 - No room temperature storage; proper use of time...,25,PR0008357,DAHRFWITG,IVRJRFXEA,2.0
BISCUIT & BEAN,BISCUIT & BEAN,2019-08-12,Seating 0-12 - Risk Category III,608 N 105th ST,SEATTLE,98133,(206) 240-6267,-122.35084760000001,47.70535013,BISCUIT & BEAN,Routine Inspection/Field Review,3.0,Satisfactory,False,BLUE,3900 - Single use and single service articles properly...,3,PR0088384,DACAWSZIH,IVKSRP8BO,1.0
VIEW RIDGE SWIM CLUB,VIEW RIDGE SWIM CLUB,2019-08-12,Seating 0-12 - Risk Category I,5815 NE 77TH ST,SEATTLE,98115,(206) 362-7292,-122.26482849,47.6842595864,VIEW RIDGE SWIM CLUB,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,0600 - Adequate handwashing facilities,10,PR0002077,DAPLANBNV,IVHNR0V5T,1.0
PAGLIACCI PIZZA,PAGLIACCI PIZZA,2019-08-13,Seating 13-50 - Risk Category III,4901 RAINIER AVE S,SEATTLE,98118,(206) 267-6614,-122.28521137,47.55774911,PAGLIACCI PIZZA,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0086084,DARWGGGKF,,1.0
CAFE MICHEL,CAFE MICHEL,2019-08-13,Seating 0-12 - Risk Category II,7312 W GREENLAKE DR N,SEATTLE,98103,(206) 605-5458,-122.3413557445,47.6820724896,CAFE MICHEL,Routine Inspection/Field Review,5.0,Satisfactory,False,BLUE,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0080402,DA1EU0MYO,IV1SYTOFU,1.0
HANA RESTAURANT,HANA RESTAURANT,2019-08-13,Seating 13-50 - Risk Category III,219 BROADWAY AVE E STE 11,SEATTLE,98102,(425) 647-4432,-122.32111998180001,47.620142678,HANA RESTAURANT,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0002918,DA3PE3Y7A,,1.0
FARESTART,FARESTART,2019-08-13,Seating 0-12 - Risk Category III,1200 12TH AVE S,SEATTLE,98144,(206) 267-7607,-122.31598523,47.59280296,FARESTART,Routine Inspection/Field Review,10.0,Unsatisfactory,False,RED,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0084065,DAA3PID8I,IVJL8Q5LI,1.0
ANAR,ANAR,2019-08-13,Seating 13-50 - Risk Category III,2040 6TH AVE,SEATTLE,98121,(206) 906-9606,-122.33866948,47.61502235,ANAR,Routine Inspection/Field Review,0.0,Satisfactory,False,,,0,PR0085478,DAXPOXUIR,,1.0
SUNFLOWER BAKERY CAFE,SUNFLOWER BAKERY CAFE,2019-08-13,Seating 51-150 - Risk Category III,3118 NE 65TH ST ,Seattle,98115,(206) 375-8594,-122.2932445392,47.6758740816,SUNFLOWER BAKERY CAFE,Routine Inspection/Field Review,20.0,Satisfactory,False,BLUE,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0042601,DAZER4ABL,IV3TKON76,2.0
